5
6
Row 0
0 "46 46 48 46 46 46 46 48 46 46 46 46 46 46 48 46 46 46 46 46 46 48 46 46 46 48 46 46 46 46 46 46 48 46 46 46 46 46 46 46 46 46 46 48 46 47 47 47 46 46 48 46 46 46 48 46 46 46 46 47 47 47 47 47 46 46 46 46 48 46 46 46 46 47 47 47 47 47 47 47 46 46 46 46 46 46 46 46 47 47 47 47 47 47 47 47 46 48 46 46 46 48 46 47 47 47 47 47 47 47 47 46 46 46 46 48 46 46 47 47 47 29 47 47 46 48 46 48 46 46 46 46 47 47 47 47 29 29 29 47 46 46 48 46 48 46 46 47 47 47 29 29 29 29 48 46 46 22 22 22 46 46 47 47 29 29 29 29 30 27 22 22 22 22 22 22 46 48 47 29 29 27 22 22 22 22 22 22 22 22 22 22 "
1 "46 46 46 46 48 46 46 46 46 46 46 46 46 46 48 46 46 48 46 46 46 46 46 46 46 48 46 46 46 46 46 46 47 47 46 46 46 46 46 48 46 46 46 46 46 46 47 47 47 47 47 46 47 47 29 29 29 29 46 48 47 47 47 47 47 47 47 47 47 29 30 29 29 29 29 47 47 47 47 47 47 47 47 47 47 29 29 29 29 30 29 29 47 47 47 46 46 46 46 47 47 29 29 29 29 29 29 29 47 47 46 46 48 46 48 46 47 29 29 30 29 29 29 29 46 46 46 48 46 46 46 46 46 46 29 29 29 29 29 48 46 46 46 46 22 46 46 46 46 46 48 46 46 46 46 46 46 46 46 46 22 22 46 48 46 46 46 46 46 46 46 46 46 48 46 46 22 22 22 22 22 46 46 46 46 48 46 46 46 46 46 46 "
2 "46 46 46 46 46 48 46 46 46 46 48 46 48 46 46 46 46 48 47 47 47 47 46 46 48 46 46 46 47 47 47 48 47 47 47 47 47 47 47 47 46 47 47 46 47 47 47 46 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 46 47 47 47 47 47 47 47 47 47 47 47 47 47 47 46 48 46 48 46 47 47 47 47 47 47 47 47 47 47 47 46 46 46 46 46 46 48 46 47 47 47 47 47 46 46 48 46 46 48 46 46 46 46 46 46 47 46 46 48 46 46 46 46 46 46 46 46 46 46 46 48 29 29 46 46 46 46 46 48 22 46 46 46 48 46 29 29 29 29 29 46 46 46 46 46 22 22 22 22 28 29 29 29 29 29 30 46 48 46 48 22 22 22 22 22 22 22 28 29 29 27 22 46 46 46 46 22 22 "
3 "46 46 46 48 46 46 46 48 46 46 48 22 22 22 22 22 46 48 46 46 46 47 47 46 46 46 47 47 22 22 22 22 46 46 46 47 47 47 47 47 47 47 47 47 47 47 22 22 46 46 47 47 47 47 47 47 47 47 47 47 47 47 47 47 48 46 47 47 47 47 46 46 46 46 47 47 47 47 47 47 46 47 47 47 47 46 46 48 46 46 46 46 47 47 47 47 46 47 47 47 47 47 46 46 46 46 48 46 47 47 47 47 46 48 47 47 47 47 47 47 47 46 46 47 47 47 47 47 46 46 47 47 47 47 47 47 47 47 47 47 47 47 47 47 48 46 46 46 47 47 47 47 47 47 47 47 47 47 47 46 46 46 46 48 47 47 46 46 46 46 47 47 47 47 46 48 46 46 46 46 46 46 46 46 48 46 46 46 46 48 46 48 "
4 "22 22 22 22 46 46 48 46 46 22 22 22 22 22 22 22 22 29 29 47 46 46 46 47 47 29 30 25 22 22 22 22 22 47 47 46 46 46 46 47 29 29 29 29 25 22 22 22 46 46 46 46 48 46 46 22 29 29 29 29 29 25 22 22 46 48 46 46 46 46 22 22 22 28 29 29 29 29 22 22 46 46 46 46 46 47 29 25 22 22 28 29 29 29 22 22 46 46 46 48 46 47 29 29 30 25 22 29 29 29 22 22 46 46 46 46 47 47 29 29 29 29 22 30 29 29 22 22 46 48 46 46 47 29 29 29 29 29 22 28 29 29 25 22 46 46 46 46 47 29 29 29 29 29 22 22 29 29 29 22 46 46 46 48 46 29 29 29 29 30 22 22 28 29 29 22 46 48 46 46 46 46 29 29 29 29 22 22 22 29 29 22 "
5 "46 90 46 46 90 46 46 46 46 46 46 90 46 46 90 46 46 90 46 46 91 46 46 22 22 46 46 91 46 46 90 46 46 90 46 46 46 46 22 22 22 22 46 46 46 46 90 46 46 90 46 46 46 22 22 22 22 22 22 46 46 46 90 46 46 90 46 46 22 22 22 29 29 22 22 22 46 46 90 46 46 90 46 46 22 22 29 29 29 29 22 22 46 46 90 46 46 90 46 46 29 29 29 29 29 29 29 29 46 46 90 46 46 90 46 46 46 29 29 29 29 29 29 46 46 46 90 46 46 91 46 46 46 46 29 29 29 29 46 46 46 46 91 46 46 46 46 46 46 46 46 47 47 46 46 46 46 46 46 46 46 46 46 46 46 46 46 47 47 46 46 46 46 46 46 46 46 46 46 46 46 46 46 47 47 46 46 46 46 46 46 46 "
Row 1
0 "46 46 29 29 29 25 22 22 22 22 22 22 22 22 22 22 46 48 29 29 29 29 25 22 22 22 22 22 22 22 22 22 46 46 47 29 29 29 29 29 29 25 22 22 22 26 29 29 48 46 47 47 29 29 29 29 29 29 29 30 29 29 29 29 46 46 47 47 29 29 29 29 29 29 29 29 29 29 29 29 46 46 47 47 47 29 30 29 29 29 29 29 29 29 29 29 46 46 48 47 47 29 29 29 29 29 29 29 29 29 29 29 46 46 48 46 47 47 47 47 29 29 29 29 30 29 29 29 46 46 46 46 47 47 47 47 47 47 29 29 29 29 29 29 48 46 46 46 46 46 48 47 47 47 47 47 29 27 22 22 46 46 46 48 46 46 46 46 48 46 46 46 46 22 22 22 46 48 46 46 46 48 46 46 46 46 48 46 46 48 22 22 "
1 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 29 30 25 22 22 22 22 22 22 46 48 46 46 29 29 29 29 29 29 29 29 46 46 46 46 46 46 46 46 29 29 29 30 29 29 29 47 47 46 48 46 46 46 46 46 29 29 29 29 29 29 47 47 47 47 46 46 46 30 29 29 29 29 29 29 46 46 47 47 47 47 47 29 29 29 29 29 29 29 29 46 46 46 46 47 47 29 29 29 29 29 29 29 29 29 29 30 46 48 46 47 29 29 29 29 29 29 29 27 28 30 29 46 46 46 22 28 30 29 29 29 30 27 22 22 22 28 46 46 46 46 22 22 28 29 29 27 22 22 22 22 22 22 48 46 46 22 22 22 22 29 27 22 22 22 22 22 "
