5
6
Row 0
0 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 01 00 01 01 00 01 42 01 22 22 22 22 22 22 22 01 40 00 00 00 00 12 14 01 01 22 22 22 22 22 01 00 00 00 00 12 11 11 11 00 00 40 29 29 29 22 42 00 00 00 00 18 11 11 16 00 00 00 00 29 29 22 40 00 00 00 42 00 00 00 40 00 01 00 00 00 29 22 22 00 00 40 00 00 00 00 00 00 00 00 00 00 29 22 22 01 00 00 00 01 00 00 42 00 00 00 42 22 22 22 22 22 42 00 00 00 00 00 00 01 01 22 22 22 22 22 22 22 22 22 00 40 00 42 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 "
1 "22 22 22 22 22 22 20 20 20 22 22 22 22 22 22 22 22 22 22 22 22 26 20 11 11 25 26 29 29 29 22 22 22 22 26 29 29 29 11 11 11 29 29 29 29 29 22 22 26 29 29 29 29 29 11 11 11 11 29 29 29 29 22 22 29 29 29 29 29 29 11 11 11 11 11 29 29 27 22 22 29 29 29 29 29 29 29 11 11 11 11 11 27 22 22 22 29 29 29 29 29 29 29 29 11 11 11 11 22 22 22 22 29 29 29 29 29 29 29 29 29 11 11 11 22 22 22 22 22 22 28 29 29 29 29 29 27 22 35 35 22 22 22 22 22 22 22 22 22 22 63 22 22 22 35 35 22 22 22 22 22 22 22 22 22 22 63 22 22 22 35 35 22 22 22 22 22 22 22 22 22 22 63 22 22 22 35 35 22 22 22 22 "
2 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 26 29 29 30 25 26 29 29 29 29 30 25 22 22 22 22 30 29 29 29 29 29 30 29 29 29 29 29 25 22 22 22 29 29 29 29 29 29 29 29 29 11 11 11 20 22 22 22 29 29 29 29 29 29 29 29 11 20 11 11 11 22 22 22 29 29 29 29 29 30 29 11 11 11 11 11 11 22 22 22 28 30 29 29 29 29 29 11 11 11 11 20 11 22 22 22 22 28 29 29 29 29 29 11 20 11 20 20 20 22 22 22 22 22 28 29 29 29 29 29 11 20 11 11 22 22 22 22 22 22 22 28 30 29 27 22 22 22 35 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 35 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 35 22 22 22 "
3 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 21 21 21 21 22 22 22 22 22 22 22 22 22 22 22 21 21 21 21 21 21 22 22 22 22 22 22 22 22 22 11 15 21 21 21 21 13 11 22 22 22 22 22 22 22 22 20 11 11 11 11 11 11 20 22 22 22 22 22 22 22 22 11 20 11 11 11 11 20 11 22 22 22 22 22 22 22 22 20 11 11 11 11 11 11 20 22 22 22 22 22 22 22 22 22 20 11 11 11 11 20 22 22 22 22 22 22 22 22 22 22 22 35 35 35 35 22 22 22 22 22 22 22 22 22 22 22 22 35 35 35 35 22 22 22 22 22 22 22 22 22 22 22 22 35 35 35 35 22 22 22 22 22 22 22 22 22 22 22 22 35 35 35 35 22 22 22 22 22 22 "
4 "22 22 22 22 22 30 30 30 30 22 22 22 22 22 22 22 22 22 22 22 22 55 55 30 55 20 22 22 22 22 22 22 22 22 22 20 11 55 55 55 55 11 11 11 22 22 22 22 22 22 11 11 11 20 55 55 11 11 20 11 11 22 22 22 22 11 11 11 11 56 55 55 56 11 11 11 11 11 22 22 22 11 11 11 11 57 55 55 20 11 11 11 11 11 11 22 22 11 11 11 11 11 55 55 11 11 11 11 11 11 11 29 22 11 11 11 11 11 11 11 11 11 11 11 11 29 29 29 22 22 11 11 11 11 11 11 11 11 11 11 29 29 29 29 22 22 11 11 11 11 11 11 11 11 29 29 29 29 22 22 22 22 22 22 11 11 11 29 29 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 "
5 "22 22 22 22 22 20 20 20 20 22 22 22 22 22 22 22 22 22 22 26 30 11 11 20 20 22 22 22 22 22 22 22 22 22 30 29 29 29 11 11 11 22 22 22 22 22 22 22 22 26 29 29 29 29 11 11 11 11 11 20 22 22 22 22 22 29 29 29 29 29 29 11 11 11 11 11 22 22 22 22 26 29 29 29 29 30 29 29 11 11 11 11 20 22 22 22 29 29 29 29 29 29 29 29 11 11 11 11 11 22 22 22 29 29 29 29 29 29 29 29 29 11 11 11 11 22 22 22 29 29 29 29 29 29 27 22 22 22 22 35 22 22 22 22 22 28 29 29 30 27 22 22 22 22 22 35 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 35 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 35 22 22 22 22 "
Row 1
0 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 61 22 61 22 61 61 61 22 61 22 61 22 61 61 22 22 22 22 61 22 22 22 61 22 61 61 61 22 22 61 22 22 61 22 61 22 61 22 61 61 61 22 61 61 61 61 22 22 61 61 61 22 61 61 61 22 61 22 22 61 22 22 22 22 61 22 61 22 61 22 61 22 22 22 61 61 61 61 22 22 61 22 61 61 61 22 22 22 61 22 22 22 61 22 22 22 61 22 61 22 61 61 61 22 61 61 61 61 61 61 22 22 61 61 61 22 22 22 61 22 61 22 22 22 61 22 22 22 61 22 61 61 61 22 22 22 61 22 61 22 61 22 22 22 61 22 61 22 61 61 22 61 61 61 61 22 61 61 22 22 22 22 22 22 22 22 22 22 22 22 61 22 22 22 22 "
1 "22 22 22 22 22 22 63 22 22 22 35 35 22 22 22 22 22 22 22 22 22 22 63 22 22 22 35 35 22 22 22 22 22 22 22 26 30 29 29 29 30 11 35 35 20 29 22 22 22 26 30 29 30 29 29 29 29 11 36 36 11 11 22 22 22 30 29 30 29 29 29 30 29 11 11 11 11 11 11 11 22 29 29 30 30 29 29 29 29 11 11 11 11 11 11 11 22 30 29 29 29 29 30 29 29 29 20 11 11 11 11 11 22 30 30 30 30 29 29 29 29 29 29 29 29 29 29 29 22 28 30 30 30 30 30 29 29 29 29 29 29 29 29 29 22 22 28 30 30 30 30 30 30 29 29 29 30 27 22 22 22 22 22 22 28 30 30 30 30 30 30 27 22 22 22 22 22 22 22 22 22 28 30 30 30 27 22 22 22 22 22 22 "
